id_persona,edad,genero,estado_civil,nivel_educativo_ingreso,tiene_hijos,num_hijos,contexto,fecha_registro
4020,36,Masculino,Casado,Técnico,False,0,Penitenciario,2026-09-03
4021,64,Femenino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
4022,20,Masculino,Divorciado,Secundaria,True,3,Penitenciario,2026-09-03
4023,18,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4024,47,Masculino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
4025,29,Femenino,Divorciado,Superior,True,4,Penitenciario,2026-09-03
4026,34,Femenino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
4027,28,Femenino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
4028,34,Femenino,Soltero,Superior,False,0,Penitenciario,2026-09-03
4029,57,Masculino,Casado,Primaria,True,2,Penitenciario,2026-09-03
4030,47,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
4031,48,Femenino,Divorciado,Técnico,False,0,Penitenciario,2026-09-03
4032,21,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4033,24,Masculino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
4034,18,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4035,28,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4036,49,Femenino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4037,44,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4038,35,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4039,37,Femenino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
4040,29,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4041,40,Masculino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
4042,47,Masculino,Casado,Técnico,False,0,Penitenciario,2026-09-03
4043,18,Femenino,Casado,Primaria,True,6,Penitenciario,2026-09-03
4044,41,Femenino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
4045,49,Femenino,Divorciado,Secundaria,True,3,Penitenciario,2026-09-03
4046,33,Femenino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4047,46,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4048,71,Femenino,Casado,Secundaria,True,1,Penitenciario,2026-09-03
4049,36,Femenino,Divorciado,Secundaria,True,3,Penitenciario,2026-09-03
4050,42,Masculino,Casado,Primaria,True,3,Penitenciario,2026-09-03
4051,29,Masculino,Soltero,Técnico,True,2,Penitenciario,2026-09-03
4052,40,Femenino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
4053,43,Femenino,Soltero,Técnico,True,4,Penitenciario,2026-09-03
4054,40,Femenino,Divorciado,Sin escolaridad,False,0,Penitenciario,2026-09-03
4055,25,Femenino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
4056,40,Masculino,Casado,Sin escolaridad,False,0,Penitenciario,2026-09-03
4057,55,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4058,43,Masculino,Casado,Técnico,False,0,Penitenciario,2026-09-03
4059,49,Masculino,Divorciado,Sin escolaridad,False,0,Penitenciario,2026-09-03
4060,35,Femenino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
4061,46,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4062,41,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4063,26,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4064,41,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4065,26,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4066,30,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4067,40,Masculino,Casado,Técnico,True,3,Penitenciario,2026-09-03
4068,41,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
4069,23,Femenino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
4070,50,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
4071,44,Masculino,Casado,Técnico,True,5,Penitenciario,2026-09-03
4072,29,Masculino,Soltero,Secundaria,True,6,Penitenciario,2026-09-03
4073,19,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4074,36,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4075,32,Femenino,Casado,Primaria,True,2,Penitenciario,2026-09-03
4076,39,Femenino,Soltero,Secundaria,True,6,Penitenciario,2026-09-03
4077,33,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
4078,18,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4079,33,Femenino,Casado,Secundaria,True,2,Penitenciario,2026-09-03
4080,34,Femenino,Casado,Primaria,True,1,Penitenciario,2026-09-03
4081,45,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4082,29,Masculino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
4083,58,Masculino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
4084,18,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4085,53,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4086,35,Masculino,Casado,Secundaria,True,4,Penitenciario,2026-09-03
4087,48,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
4088,38,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4089,51,Femenino,Divorciado,Técnico,False,0,Penitenciario,2026-09-03
4090,33,Femenino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
4091,24,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4092,55,Femenino,Soltero,Sin escolaridad,True,3,Penitenciario,2026-09-03
4093,36,Masculino,Divorciado,Primaria,False,0,Penitenciario,2026-09-03
4094,40,Femenino,Soltero,Sin escolaridad,True,5,Penitenciario,2026-09-03
4095,52,Masculino,Casado,Técnico,True,1,Penitenciario,2026-09-03
4096,25,Masculino,Viudo,Secundaria,False,0,Penitenciario,2026-09-03
4097,45,Masculino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
4098,30,Masculino,Casado,Secundaria,True,4,Penitenciario,2026-09-03
4099,36,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4100,38,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4101,19,Masculino,Casado,Primaria,True,2,Penitenciario,2026-09-03
4102,28,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4103,54,Masculino,Casado,Primaria,True,4,Penitenciario,2026-09-03
4104,48,Masculino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
4105,37,Masculino,Divorciado,Primaria,False,0,Penitenciario,2026-09-03
4106,40,Femenino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
4107,34,Femenino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
4108,54,Femenino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
4109,35,Masculino,Soltero,Primaria,True,8,Penitenciario,2026-09-03
4110,40,Femenino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
4111,51,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4112,28,Masculino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
4113,56,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
4114,19,Femenino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
4115,57,Femenino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
4116,33,Femenino,Soltero,Superior,True,4,Penitenciario,2026-09-03
4117,35,Femenino,Viudo,Secundaria,True,5,Penitenciario,2026-09-03
4118,18,Femenino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
4119,32,Femenino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
4120,25,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
4121,30,Masculino,Divorciado,Primaria,True,1,Penitenciario,2026-09-03
4122,36,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4123,49,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4124,40,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4125,41,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4126,24,Masculino,Casado,Primaria,True,6,Penitenciario,2026-09-03
4127,27,Femenino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
4128,59,Femenino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
4129,29,Masculino,Casado,Superior,False,0,Penitenciario,2026-09-03
4130,57,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
4131,35,Masculino,Divorciado,Primaria,True,2,Penitenciario,2026-09-03
4132,38,Masculino,Casado,Técnico,True,4,Penitenciario,2026-09-03
4133,50,Femenino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4134,53,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
4135,36,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4136,33,Femenino,Casado,Primaria,True,3,Penitenciario,2026-09-03
4137,37,Femenino,Casado,Primaria,False,0,Penitenciario,2026-09-03
4138,42,Masculino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
4139,48,Femenino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
4140,38,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4141,45,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4142,57,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4143,42,Masculino,Viudo,Primaria,True,4,Penitenciario,2026-09-03
4144,41,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4145,19,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4146,18,Masculino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
4147,42,Femenino,Casado,Técnico,True,5,Penitenciario,2026-09-03
4148,36,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4149,31,Masculino,Casado,Secundaria,True,1,Penitenciario,2026-09-03
4150,40,Femenino,Casado,Primaria,False,0,Penitenciario,2026-09-03
4151,37,Masculino,Divorciado,Primaria,False,0,Penitenciario,2026-09-03
4152,51,Femenino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
4153,39,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
4154,29,Masculino,Casado,Primaria,True,2,Penitenciario,2026-09-03
4155,49,Masculino,Soltero,Superior,True,4,Penitenciario,2026-09-03
4156,35,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4157,44,Masculino,Soltero,Primaria,True,1,Penitenciario,2026-09-03
4158,32,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4159,30,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4160,39,Masculino,Casado,Superior,True,4,Penitenciario,2026-09-03
4161,38,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4162,43,Masculino,Soltero,Sin escolaridad,True,1,Penitenciario,2026-09-03
4163,34,Masculino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
4164,18,Masculino,Divorciado,Primaria,True,2,Penitenciario,2026-09-03
4165,32,Masculino,Viudo,Secundaria,False,0,Penitenciario,2026-09-03
4166,47,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4167,34,Femenino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4168,35,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
4169,49,Femenino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
4170,29,Masculino,Casado,Secundaria,True,2,Penitenciario,2026-09-03
4171,19,Masculino,Casado,Secundaria,True,7,Penitenciario,2026-09-03
4172,36,Masculino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
4173,32,Femenino,Soltero,Primaria,True,6,Penitenciario,2026-09-03
4174,26,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4175,35,Masculino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
4176,43,Masculino,Casado,Secundaria,True,4,Penitenciario,2026-09-03
4177,37,Masculino,Divorciado,Superior,True,5,Penitenciario,2026-09-03
4178,41,Masculino,Casado,Secundaria,True,2,Penitenciario,2026-09-03
4179,59,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4180,33,Masculino,Soltero,Secundaria,True,5,Penitenciario,2026-09-03
4181,41,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4182,31,Masculino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
4183,27,Femenino,Soltero,Superior,True,1,Penitenciario,2026-09-03
4184,30,Femenino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4185,32,Masculino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
4186,42,Masculino,Viudo,Secundaria,True,1,Penitenciario,2026-09-03
4187,66,Femenino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
4188,29,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4189,33,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
4190,37,Femenino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
4191,42,Masculino,Casado,Superior,True,3,Penitenciario,2026-09-03
4192,41,Masculino,Casado,Superior,True,5,Penitenciario,2026-09-03
4193,53,Femenino,Soltero,Técnico,True,2,Penitenciario,2026-09-03
4194,18,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
4195,18,Femenino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
4196,32,Femenino,Casado,Secundaria,True,1,Penitenciario,2026-09-03
4197,51,Femenino,Divorciado,Secundaria,True,2,Penitenciario,2026-09-03
4198,19,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4199,18,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4200,44,Masculino,Divorciado,Secundaria,True,1,Penitenciario,2026-09-03
4201,40,Masculino,Soltero,Primaria,True,1,Penitenciario,2026-09-03
4202,24,Masculino,Casado,Primaria,True,3,Penitenciario,2026-09-03
4203,26,Masculino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
4204,26,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
4205,39,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4206,30,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4207,43,Femenino,Soltero,Superior,True,3,Penitenciario,2026-09-03
4208,18,Femenino,Casado,Sin escolaridad,True,3,Penitenciario,2026-09-03
4209,27,Femenino,Casado,Secundaria,True,9,Penitenciario,2026-09-03
4210,24,Masculino,Casado,Secundaria,True,2,Penitenciario,2026-09-03
4211,34,Femenino,Casado,Secundaria,True,1,Penitenciario,2026-09-03
4212,31,Femenino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
4213,47,Masculino,Soltero,Técnico,True,3,Penitenciario,2026-09-03
4214,18,Masculino,Casado,Técnico,False,0,Penitenciario,2026-09-03
4215,38,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
4216,44,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4217,60,Masculino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
4218,32,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4219,41,Femenino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
4220,18,Masculino,Casado,Secundaria,True,1,Penitenciario,2026-09-03
4221,18,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
4222,48,Femenino,Divorciado,Secundaria,True,3,Penitenciario,2026-09-03
4223,37,Masculino,Divorciado,Primaria,True,2,Penitenciario,2026-09-03
4224,52,Femenino,Divorciado,Primaria,True,3,Penitenciario,2026-09-03
4225,21,Masculino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
4226,44,Femenino,Soltero,Sin escolaridad,True,2,Penitenciario,2026-09-03
4227,60,Masculino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
4228,43,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4229,41,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
4230,38,Femenino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
4231,19,Femenino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
4232,54,Masculino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
4233,30,Femenino,Soltero,Secundaria,True,5,Penitenciario,2026-09-03
4234,44,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4235,19,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
4236,23,Femenino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
4237,55,Masculino,Divorciado,Sin escolaridad,False,0,Penitenciario,2026-09-03
4238,33,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
4239,55,Femenino,Soltero,Técnico,True,3,Penitenciario,2026-09-03
4240,37,Femenino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
4241,18,Femenino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
4242,48,Femenino,Casado,Secundaria,True,2,Penitenciario,2026-09-03
4243,30,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4244,46,Femenino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4245,38,Masculino,Divorciado,Secundaria,True,1,Penitenciario,2026-09-03
4246,19,Femenino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4247,39,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4248,64,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4249,43,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4250,37,Masculino,Soltero,Técnico,True,5,Penitenciario,2026-09-03
4251,50,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4252,40,Femenino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
4253,40,Femenino,Soltero,Técnico,True,6,Penitenciario,2026-09-03
4254,24,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4255,40,Femenino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4256,50,Masculino,Casado,Técnico,True,3,Penitenciario,2026-09-03
4257,27,Masculino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
4258,55,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4259,36,Femenino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4260,27,Femenino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
4261,49,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4262,34,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4263,47,Masculino,Casado,Superior,True,5,Penitenciario,2026-09-03
4264,34,Masculino,Soltero,Superior,True,1,Penitenciario,2026-09-03
4265,37,Masculino,Soltero,Técnico,True,1,Penitenciario,2026-09-03
4266,43,Masculino,Viudo,Primaria,False,0,Penitenciario,2026-09-03
4267,41,Masculino,Soltero,Superior,False,0,Penitenciario,2026-09-03
4268,18,Femenino,Casado,Secundaria,True,5,Penitenciario,2026-09-03
4269,24,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
4270,49,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4271,36,Masculino,Casado,Sin escolaridad,False,0,Penitenciario,2026-09-03
4272,31,Femenino,Casado,Primaria,True,5,Penitenciario,2026-09-03
4273,21,Femenino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4274,25,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4275,18,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4276,36,Femenino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
4277,30,Masculino,Soltero,Técnico,True,3,Penitenciario,2026-09-03
4278,26,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4279,37,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
4280,42,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4281,63,Femenino,Soltero,Primaria,True,1,Penitenciario,2026-09-03
4282,19,Femenino,Casado,Superior,True,3,Penitenciario,2026-09-03
4283,51,Masculino,Viudo,Secundaria,True,3,Penitenciario,2026-09-03
4284,49,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
4285,28,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4286,40,Masculino,Casado,Técnico,True,4,Penitenciario,2026-09-03
4287,32,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4288,40,Femenino,Casado,Secundaria,True,4,Penitenciario,2026-09-03
4289,56,Femenino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
4290,45,Masculino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
4291,44,Femenino,Casado,Técnico,False,0,Penitenciario,2026-09-03
4292,32,Masculino,Divorciado,Técnico,True,5,Penitenciario,2026-09-03
4293,20,Masculino,Divorciado,Técnico,False,0,Penitenciario,2026-09-03
4294,35,Masculino,Soltero,Técnico,True,3,Penitenciario,2026-09-03
4295,52,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4296,19,Femenino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
4297,25,Masculino,Viudo,Secundaria,True,3,Penitenciario,2026-09-03
4298,39,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4299,26,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4300,28,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4301,32,Masculino,Soltero,Superior,False,0,Penitenciario,2026-09-03
4302,21,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4303,26,Femenino,Casado,Técnico,True,2,Penitenciario,2026-09-03
4304,46,Masculino,Casado,Primaria,True,5,Penitenciario,2026-09-03
4305,22,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4306,18,Femenino,Soltero,Secundaria,True,5,Penitenciario,2026-09-03
4307,30,Masculino,Divorciado,Primaria,False,0,Penitenciario,2026-09-03
4308,46,Femenino,Soltero,Primaria,True,6,Penitenciario,2026-09-03
4309,35,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4310,32,Masculino,Divorciado,Secundaria,True,4,Penitenciario,2026-09-03
4311,38,Femenino,Casado,Primaria,False,0,Penitenciario,2026-09-03
4312,18,Femenino,Casado,Primaria,True,5,Penitenciario,2026-09-03
4313,43,Femenino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
4314,42,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
4315,33,Femenino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
4316,50,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4317,24,Femenino,Casado,Secundaria,True,4,Penitenciario,2026-09-03
4318,51,Masculino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
4319,39,Masculino,Casado,Secundaria,True,2,Penitenciario,2026-09-03
4320,33,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4321,37,Masculino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
4322,36,Masculino,Viudo,Secundaria,True,3,Penitenciario,2026-09-03
4323,52,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4324,25,Masculino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
4325,28,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4326,50,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
4327,30,Femenino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4328,48,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4329,58,Masculino,Casado,Superior,False,0,Penitenciario,2026-09-03
4330,33,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4331,46,Masculino,Soltero,Técnico,True,4,Penitenciario,2026-09-03
4332,24,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
4333,47,Femenino,Casado,Secundaria,True,2,Penitenciario,2026-09-03
4334,40,Masculino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
4335,43,Femenino,Casado,Primaria,True,3,Penitenciario,2026-09-03
4336,30,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4337,18,Masculino,Soltero,Secundaria,True,6,Penitenciario,2026-09-03
4338,44,Masculino,Casado,Primaria,True,1,Penitenciario,2026-09-03
4339,18,Masculino,Divorciado,Secundaria,True,2,Penitenciario,2026-09-03
4340,34,Femenino,Casado,Primaria,False,0,Penitenciario,2026-09-03
4341,49,Femenino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
4342,40,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4343,61,Masculino,Divorciado,Secundaria,True,2,Penitenciario,2026-09-03
4344,50,Masculino,Soltero,Sin escolaridad,True,3,Penitenciario,2026-09-03
4345,30,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
4346,38,Femenino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
4347,37,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4348,19,Femenino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
4349,26,Masculino,Casado,Primaria,True,1,Penitenciario,2026-09-03
4350,31,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
4351,18,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
4352,38,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4353,35,Femenino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
4354,18,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
4355,42,Femenino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4356,46,Masculino,Casado,Técnico,True,2,Penitenciario,2026-09-03
4357,40,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4358,34,Masculino,Soltero,Superior,False,0,Penitenciario,2026-09-03
4359,45,Femenino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
4360,46,Femenino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
4361,41,Femenino,Divorciado,Primaria,True,3,Penitenciario,2026-09-03
4362,28,Masculino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
4363,41,Femenino,Casado,Superior,True,2,Penitenciario,2026-09-03
4364,52,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4365,30,Masculino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
4366,63,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
4367,31,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4368,38,Femenino,Soltero,Técnico,True,1,Penitenciario,2026-09-03
4369,29,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4370,40,Masculino,Soltero,Superior,False,0,Penitenciario,2026-09-03
4371,18,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
4372,31,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4373,24,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4374,39,Masculino,Soltero,Técnico,True,2,Penitenciario,2026-09-03
4375,49,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
4376,45,Masculino,Divorciado,Primaria,True,1,Penitenciario,2026-09-03
4377,18,Femenino,Soltero,Secundaria,True,6,Penitenciario,2026-09-03
4378,62,Femenino,Divorciado,Secundaria,True,4,Penitenciario,2026-09-03
4379,41,Femenino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
4380,28,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
4381,39,Masculino,Soltero,Primaria,True,1,Penitenciario,2026-09-03
